"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 23, 1992","3,267.70","3,280.20","3,293.38","3,240.38","96.69M","-0.38%"
"Feb 16, 1992","3,280.20","3,246.00","3,286.67","3,215.34","97.58M","1.05%"
"Feb 09, 1992","3,246.00","3,225.40","3,286.00","3,221.82","104.54M","0.64%"
"Feb 02, 1992","3,225.40","3,223.40","3,282.20","3,207.96","112.34M","0.06%"
"Jan 26, 1992","3,223.40","3,232.80","3,299.19","3,216.01","119.26M","-0.29%"
"Jan 19, 1992","3,232.80","3,265.00","3,269.90","3,215.34","108.68M","-0.99%"
"Jan 12, 1992","3,265.00","3,199.50","3,279.96","3,179.11","150.96M","2.05%"
"Jan 05, 1992","3,199.50","3,201.50","3,229.20","3,184.48","135.09M","-0.06%"
"Dec 29, 1991","3,201.50","3,102.64","3,210.64","3,090.79","101.85M","3.22%"
"Dec 22, 1991","3,101.52","2,929.79","3,121.65","2,919.05","87.91M","5.69%"
"Dec 15, 1991","2,934.48","2,916.59","2,965.79","2,870.30","115.27M","0.69%"
"Dec 08, 1991","2,914.36","2,892.89","2,936.72","2,832.29","97.01M","0.97%"
"Dec 01, 1991","2,886.40","2,866.28","2,958.18","2,854.65","100.30M","-0.29%"
"Nov 24, 1991","2,894.68","2,895.57","2,942.31","2,861.14","66.15M","-0.28%"
"Nov 17, 1991","2,902.73","2,957.20","2,990.61","2,880.81","120.42M","-1.38%"
"Nov 10, 1991","2,943.20","3,042.04","3,084.97","2,936.05","98.99M","-3.36%"
"Nov 03, 1991","3,045.62","3,041.14","3,080.95","3,010.51","79.19M","-0.35%"
"Oct 27, 1991","3,056.35","3,016.77","3,091.91","3,001.57","92.29M","1.71%"
"Oct 20, 1991","3,004.92","3,077.37","3,085.20","2,983.01","96.18M","-2.35%"
"Oct 13, 1991","3,077.15","2,983.49","3,089.45","2,975.85","108.94M","3.13%"
"Oct 06, 1991","2,983.68","2,957.06","3,000.89","2,925.54","102.93M","0.74%"
"Sep 29, 1991","2,961.76","3,003.80","3,043.60","2,956.17","90.59M","-1.47%"
"Sep 22, 1991","3,006.04","3,015.88","3,048.52","2,989.49","78.61M","-0.44%"
"Sep 15, 1991","3,019.23","2,985.46","3,050.76","2,973.61","108.37M","1.12%"
"Sep 08, 1991","2,985.69","3,004.47","3,025.49","2,963.10","87.84M","-0.86%"
"Sep 01, 1991","3,011.63","3,042.04","3,066.64","2,987.48","82.30M","-1.05%"
"Aug 25, 1991","3,043.60","3,039.80","3,068.65","3,007.83","65.50M","0.11%"
"Aug 18, 1991","3,040.25","2,851.96","3,065.97","2,836.31","127.82M","2.43%"
"Aug 11, 1991","2,968.02","2,989.27","3,041.14","2,945.89","104.62M","-0.94%"
"Aug 04, 1991","2,996.20","3,007.83","3,050.54","2,970.48","91.20M","-0.33%"
"Jul 28, 1991","3,006.26","2,971.60","3,042.26","2,957.07","85.49M","1.14%"
"Jul 21, 1991","2,972.50","3,014.31","3,038.24","2,947.23","81.85M","-1.45%"
"Jul 14, 1991","3,016.32","2,980.99","3,036.23","2,961.54","93.64M","1.19%"
"Jul 07, 1991","2,980.77","2,909.21","3,003.35","2,897.36","81.55M","1.65%"
"Jun 30, 1991","2,932.47","2,925.54","2,987.03","2,911.67","61.38M","0.88%"
"Jun 23, 1991","2,906.75","2,948.12","2,957.29","2,879.25","95.13M","-1.98%"
"Jun 16, 1991","2,965.56","3,000.67","3,022.14","2,927.33","109.41M","-1.16%"
"Jun 09, 1991","3,000.45","2,975.63","3,014.98","2,928.89","85.92M","0.80%"
"Jun 02, 1991","2,976.74","3,023.03","3,057.47","2,954.61","93.70M","-1.68%"
"May 26, 1991","3,027.50","2,924.42","3,044.50","2,903.85","102.40M","3.90%"
"May 19, 1991","2,913.91","2,895.70","2,935.38","2,872.76","79.28M","0.95%"
"May 12, 1991","2,886.63","2,930.01","2,945.44","2,834.53","93.41M","-1.15%"
"May 05, 1991","2,920.17","2,931.35","2,986.14","2,898.70","95.11M","-0.64%"
"Apr 28, 1991","2,938.86","2,914.85","2,966.34","2,859.41","99.56M","0.91%"
"Apr 21, 1991","2,912.38","2,948.27","2,965.10","2,888.61","94.70M","-1.79%"
"Apr 14, 1991","2,965.59","2,926.23","3,030.45","2,896.29","129.46M","1.53%"
"Apr 07, 1991","2,920.79","2,902.47","2,946.53","2,848.51","94.97M","0.83%"
"Mar 31, 1991","2,896.78","2,901.98","2,970.54","2,868.32","100.27M","-0.59%"
"Mar 24, 1991","2,913.86","2,860.15","2,956.93","2,837.87","85.61M","1.92%"
"Mar 17, 1991","2,858.91","2,927.72","2,960.64","2,829.21","109.20M","-3.03%"
"Mar 10, 1991","2,948.27","2,952.97","3,000.00","2,906.68","117.23M","-0.23%"
"Mar 03, 1991","2,955.20","2,924.50","3,017.82","2,897.03","127.56M","1.56%"
"Feb 24, 1991","2,909.90","2,925.49","2,935.89","2,839.85","126.02M","0.71%"
"Feb 17, 1991","2,889.36","2,924.75","2,955.20","2,860.40","92.84M","-1.54%"
"Feb 10, 1991","2,934.65","2,833.66","2,947.28","2,822.52","165.81M","3.67%"
"Feb 03, 1991","2,830.69","2,732.67","2,875.50","2,714.85","149.79M","3.66%"
"Jan 27, 1991","2,730.69","2,657.42","2,764.60","2,627.23","124.39M","2.68%"
"Jan 20, 1991","2,659.41","2,618.81","2,679.46","2,584.65","98.28M","0.48%"
"Jan 13, 1991","2,646.78","2,464.60","2,663.37","2,447.03","130.84M","5.81%"
"Jan 06, 1991","2,501.49","2,542.82","2,563.37","2,456.19","89.58M","-2.52%"
"Dec 30, 1990","2,566.09","2,627.97","2,651.73","2,540.84","60.93M","-2.40%"
"Dec 23, 1990","2,629.21","2,629.45","2,653.96","2,607.92","34.27M","-0.17%"
"Dec 16, 1990","2,633.66","2,580.45","2,662.62","2,563.61","107.61M","1.54%"
"Dec 09, 1990","2,593.81","2,577.23","2,640.59","2,565.59","83.82M","0.14%"
"Dec 02, 1990","2,590.10","2,572.27","2,656.44","2,534.65","124.38M","1.19%"
"Nov 25, 1990","2,559.65","2,511.88","2,577.23","2,489.85","95.07M","1.28%"
"Nov 18, 1990","2,527.23","2,563.36","2,580.69","2,502.72","63.28M","-0.90%"
"Nov 11, 1990","2,550.25","2,498.27","2,581.19","2,490.10","99.82M","2.48%"
"Nov 04, 1990","2,488.61","2,487.87","2,519.06","2,415.84","86.30M","-0.09%"
"Oct 28, 1990","2,490.84","2,437.13","2,501.73","2,400.50","94.57M","2.25%"
"Oct 21, 1990","2,436.14","2,498.27","2,535.40","2,429.21","91.44M","-3.36%"
"Oct 14, 1990","2,520.79","2,413.86","2,536.88","2,354.95","125.20M","5.12%"
"Oct 07, 1990","2,398.02","2,530.69","2,548.02","2,344.31","101.48M","-4.49%"
"Sep 30, 1990","2,510.64","2,474.25","2,565.35","2,446.53","109.12M","2.37%"
"Sep 23, 1990","2,452.48","2,491.83","2,501.24","2,367.82","113.58M","-2.38%"
"Sep 16, 1990","2,512.38","2,550.49","2,594.55","2,479.95","111.43M","-2.02%"
"Sep 09, 1990","2,564.11","2,650.00","2,665.35","2,545.54","74.79M","-2.12%"
"Sep 02, 1990","2,619.55","2,590.84","2,643.07","2,573.02","63.10M","0.20%"
"Aug 26, 1990","2,614.36","2,621.29","2,651.24","2,569.31","84.53M","3.22%"
"Aug 19, 1990","2,532.92","2,647.27","2,679.21","2,459.41","135.65M","-4.23%"
"Aug 12, 1990","2,644.80","2,699.50","2,778.71","2,598.02","111.80M","-2.64%"
"Aug 05, 1990","2,716.58","2,711.63","2,774.26","2,676.24","144.90M","-3.31%"
"Jul 29, 1990","2,809.65","2,876.73","2,940.10","2,722.03","155.36M","-3.07%"
"Jul 22, 1990","2,898.51","2,947.03","2,961.39","2,833.17","112.31M","-2.12%"
"Jul 15, 1990","2,961.14","2,989.11","3,024.26","2,948.27","108.30M","-0.64%"
"Jul 08, 1990","2,980.20","2,908.91","3,012.38","2,882.18","103.16M","2.59%"
"Jul 01, 1990","2,904.95","2,883.17","2,925.74","2,863.61","57.75M","0.84%"
"Jun 24, 1990","2,880.69","2,872.03","2,901.98","2,821.53","93.05M","0.82%"
"Jun 17, 1990","2,857.18","2,925.49","2,931.93","2,848.02","96.94M","-2.68%"
"Jun 10, 1990","2,935.89","2,857.18","2,956.93","2,852.97","113.07M","2.57%"
"Jun 03, 1990","2,862.38","2,903.39","2,956.55","2,850.73","105.66M","-1.33%"
"May 27, 1990","2,900.97","2,816.65","2,919.90","2,812.62","82.76M","2.84%"
"May 20, 1990","2,820.92","2,811.80","2,878.08","2,802.08","101.50M","0.04%"
"May 13, 1990","2,819.91","2,803.01","2,857.87","2,793.75","112.98M","0.65%"
"May 06, 1990","2,801.58","2,709.23","2,810.36","2,698.87","98.18M","3.37%"
"Apr 29, 1990","2,710.36","2,638.29","2,718.92","2,627.70","80.07M","2.47%"
"Apr 22, 1990","2,645.05","2,683.78","2,691.89","2,639.19","78.51M","-1.89%"
"Apr 15, 1990","2,695.95","2,775.45","2,793.47","2,668.47","95.92M","-2.03%"
"Apr 08, 1990","2,751.80","2,712.39","2,763.96","2,701.35","52.38M","1.28%"
"Apr 01, 1990","2,717.12","2,684.01","2,755.86","2,668.69","81.17M","0.37%"
"Mar 25, 1990","2,707.21","2,717.57","2,755.63","2,691.89","74.35M","0.11%"
"Mar 18, 1990","2,704.28","2,721.17","2,775.00","2,674.32","95.36M","-1.35%"
"Mar 11, 1990","2,741.22","2,672.52","2,745.50","2,657.88","106.90M","2.16%"
"Mar 04, 1990","2,683.33","2,654.73","2,705.63","2,636.71","108.22M","0.86%"
"Feb 25, 1990","2,660.36","2,565.77","2,669.82","2,560.13","105.81M","3.75%"
"Feb 18, 1990","2,564.19","2,608.78","2,622.30","2,540.99","78.94M","-2.71%"
"Feb 11, 1990","2,635.59","2,642.79","2,669.37","2,592.57","87.38M","-0.48%"
"Feb 04, 1990","2,648.20","2,599.32","2,674.32","2,579.28","86.82M","1.75%"
"Jan 28, 1990","2,602.70","2,563.29","2,623.65","2,513.06","102.46M","1.70%"
"Jan 21, 1990","2,559.23","2,672.75","2,683.33","2,516.89","118.54M","-4.43%"
"Jan 14, 1990","2,677.90","2,682.38","2,711.39","2,625.85","111.05M","-0.42%"
"Jan 07, 1990","2,689.21","2,761.73","2,810.79","2,675.98","92.33M","-3.03%"
"Dec 31, 1989","2,773.25","2,748.72","2,834.04","2,732.51","88.96M","0.73%"
"Dec 24, 1989","2,753.20","2,711.18","2,763.01","2,694.75","46.79M","1.54%"
"Dec 17, 1989","2,711.39","2,734.21","2,755.55","2,658.70","95.75M","-1.03%"
"Dec 10, 1989","2,739.55","2,725.47","2,784.77","2,703.92","111.91M","0.30%"
"Dec 03, 1989","2,731.44","2,751.49","2,773.89","2,702.00","84.21M","-0.59%"
"Nov 26, 1989","2,747.65","2,678.75","2,763.87","2,663.40","108.60M","2.69%"
"Nov 19, 1989","2,675.55","2,651.45","2,686.01","2,614.97","54.58M","0.86%"
"Nov 12, 1989","2,652.66","2,627.46","2,665.37","2,597.13","88.56M","1.03%"
"Nov 05, 1989","2,625.61","2,615.78","2,644.26","2,563.11","86.11M","-0.15%"
"Oct 29, 1989","2,629.51","2,603.07","2,665.78","2,588.11","92.58M","1.26%"
"Oct 22, 1989","2,596.72","2,681.96","2,704.71","2,570.28","116.12M","-3.44%"
"Oct 15, 1989","2,689.14","2,523.77","2,707.58","2,496.93","172.18M","4.67%"
"Oct 08, 1989","2,569.26","2,784.95","2,809.08","2,545.49","100.09M","-7.76%"
"Oct 01, 1989","2,785.52","2,692.82","2,808.13","2,677.05","120.62M","3.44%"
"Sep 24, 1989","2,692.82","2,674.39","2,721.12","2,636.78","92.29M","0.42%"
"Sep 17, 1989","2,681.61","2,671.73","2,709.35","2,662.61","66.39M","0.26%"
"Sep 10, 1989","2,674.58","2,701.75","2,726.06","2,643.05","107.18M","-1.29%"
"Sep 03, 1989","2,709.54","2,748.48","2,768.24","2,679.33","82.88M","-1.55%"
"Aug 27, 1989","2,752.09","2,720.60","2,766.91","2,704.98","95.58M","0.72%"
"Aug 20, 1989","2,732.36","2,680.00","2,758.73","2,619.71","98.79M","1.65%"
"Aug 13, 1989","2,687.97","2,671.47","2,712.25","2,654.97","87.75M","0.15%"
"Aug 06, 1989","2,683.99","2,655.54","2,747.53","2,643.59","120.12M","1.15%"
"Jul 30, 1989","2,653.45","2,631.07","2,687.03","2,426.33","112.08M","0.69%"
"Jul 23, 1989","2,635.24","2,594.08","2,656.68","2,563.73","107.46M","1.07%"
"Jul 16, 1989","2,607.36","2,543.43","2,616.46","2,531.68","102.08M","2.06%"
"Jul 09, 1989","2,554.82","2,492.79","2,563.16","2,482.74","82.86M","2.69%"
"Jul 02, 1989","2,487.86","2,448.79","2,503.22","2,431.53","52.17M","1.96%"
"Jun 25, 1989","2,440.06","2,524.28","2,544.95","2,412.94","96.64M","-3.63%"
"Jun 18, 1989","2,531.87","2,480.08","2,536.04","2,450.87","93.85M","1.83%"
"Jun 11, 1989","2,486.38","2,505.78","2,528.17","2,460.82","111.16M","-1.08%"
"Jun 04, 1989","2,513.42","2,520.22","2,534.38","2,471.32","107.04M","-0.18%"
"May 28, 1989","2,517.83","2,503.49","2,530.88","2,459.74","145.71M","0.96%"
"May 21, 1989","2,493.77","2,511.73","2,521.63","2,458.03","104.21M","-0.29%"
"May 14, 1989","2,501.10","2,445.75","2,509.34","2,432.37","144.03M","2.52%"
"May 07, 1989","2,439.70","2,376.28","2,447.95","2,356.30","93.72M","2.42%"
"Apr 30, 1989","2,381.96","2,402.49","2,434.38","2,371.88","91.98M","-1.52%"
"Apr 23, 1989","2,418.80","2,396.63","2,433.10","2,373.90","100.64M","0.39%"
"Apr 16, 1989","2,409.46","2,332.11","2,412.57","2,324.23","109.32M","3.10%"
"Apr 09, 1989","2,337.06","2,304.80","2,342.93","2,289.59","81.87M","1.40%"
"Apr 02, 1989","2,304.80","2,296.19","2,317.45","2,282.07","77.43M","0.49%"
"Mar 26, 1989","2,293.62","2,240.54","2,303.34","2,234.46","78.11M","2.25%"
"Mar 19, 1989","2,243.04","2,280.00","2,286.25","2,235.89","70.72M","-2.14%"
"Mar 12, 1989","2,292.14","2,287.68","2,351.07","2,267.86","118.23M","0.44%"
"Mar 05, 1989","2,282.14","2,283.04","2,316.79","2,261.61","86.26M","0.35%"
"Feb 26, 1989","2,274.29","2,244.11","2,281.79","2,232.14","85.70M","1.28%"
"Feb 19, 1989","2,245.54","2,330.00","2,340.89","2,242.68","70.85M","-3.41%"
"Feb 12, 1989","2,324.82","2,275.71","2,339.11","2,266.07","97.59M","1.70%"
"Feb 05, 1989","2,286.07","2,326.61","2,369.29","2,278.93","124.24M","-1.94%"
"Jan 29, 1989","2,331.25","2,320.71","2,355.00","2,302.68","125.56M","0.36%"
"Jan 22, 1989","2,322.86","2,238.93","2,349.64","2,214.29","137.24M","3.91%"
"Jan 15, 1989","2,235.36","2,223.39","2,254.64","2,202.50","91.90M","0.42%"
"Jan 08, 1989","2,226.07","2,194.82","2,239.11","2,182.32","83.79M","1.45%"
"Jan 01, 1989","2,194.29","2,163.21","2,213.75","2,127.14","69.83M","1.19%"
"Dec 25, 1988","2,168.57","2,168.04","2,193.75","2,153.57","40.95M","-0.02%"
"Dec 18, 1988","2,168.93","2,144.29","2,192.68","2,141.07","75.56M","0.85%"
"Dec 11, 1988","2,150.71","2,149.89","2,165.18","2,119.31","77.23M","0.34%"
"Dec 04, 1988","2,143.49","2,095.13","2,167.50","2,092.64","80.72M","2.45%"
"Nov 27, 1988","2,092.28","2,074.68","2,126.60","2,062.23","70.87M","0.85%"
"Nov 20, 1988","2,074.68","2,058.68","2,103.49","2,036.81","47.75M","0.59%"
"Nov 13, 1988","2,062.41","2,078.05","2,088.02","2,026.67","83.12M","-0.22%"
"Nov 06, 1988","2,067.03","2,135.84","2,146.87","2,063.48","80.67M","-3.67%"
"Oct 30, 1988","2,145.80","2,140.47","2,185.99","2,125.36","97.21M","-0.19%"
"Oct 23, 1988","2,149.89","2,181.01","2,195.06","2,120.90","87.72M","-1.54%"
"Oct 16, 1988","2,183.50","2,131.04","2,193.28","2,110.95","108.37M","2.36%"
"Oct 09, 1988","2,133.18","2,148.65","2,167.85","2,113.44","78.93M","-0.79%"
"Oct 02, 1988","2,150.25","2,110.77","2,157.72","2,082.33","93.49M","1.77%"
"Sep 25, 1988","2,112.91","2,087.30","2,140.29","2,069.88","71.69M","1.06%"
"Sep 18, 1988","2,090.68","2,087.84","2,103.31","2,066.68","72.98M","-0.36%"
"Sep 11, 1988","2,098.15","2,071.30","2,113.26","2,055.30","95.48M","1.42%"
"Sep 04, 1988","2,068.81","2,054.41","2,088.73","2,038.94","57.41M","0.69%"
"Aug 28, 1988","2,054.59","2,023.11","2,064.72","1,988.44","68.17M","1.84%"
"Aug 21, 1988","2,017.43","2,023.29","2,028.98","1,978.66","68.21M","0.07%"
"Aug 14, 1988","2,016.00","2,030.20","2,048.89","1,993.78","83.06M","-1.06%"
"Aug 07, 1988","2,037.52","2,117.71","2,134.60","2,014.05","95.21M","-3.85%"
"Jul 31, 1988","2,119.13","2,126.24","2,151.85","2,105.44","86.49M","-0.45%"
"Jul 24, 1988","2,128.73","2,060.63","2,133.01","2,047.30","78.98M","3.29%"
"Jul 17, 1988","2,060.99","2,118.42","2,132.47","2,050.32","73.75M","-3.21%"
"Jul 10, 1988","2,129.45","2,111.84","2,140.11","2,073.44","84.11M","1.11%"
"Jul 03, 1988","2,106.15","2,123.22","2,169.45","2,099.40","67.73M","-1.19%"
"Jun 26, 1988","2,131.58","2,143.13","2,151.14","2,100.11","86.22M","-0.53%"
"Jun 19, 1988","2,142.96","2,087.66","2,169.10","2,072.55","101.98M","1.85%"
"Jun 12, 1988","2,104.02","2,102.06","2,148.12","2,070.06","125.49M","0.11%"
"Jun 05, 1988","2,101.71","2,070.77","2,123.58","2,042.85","108.72M","1.47%"
"May 29, 1988","2,071.31","1,963.73","2,080.73","1,959.38","99.19M","5.87%"
"May 22, 1988","1,956.44","1,954.08","1,984.58","1,927.22","106.59M","0.20%"
"May 15, 1988","1,952.59","1,993.53","2,026.69","1,921.58","90.73M","-1.91%"
"May 08, 1988","1,990.55","1,998.18","2,020.23","1,950.27","75.04M","-0.84%"
"May 01, 1988","2,007.46","2,032.16","2,071.95","1,997.84","111.69M","-1.22%"
"Apr 24, 1988","2,032.33","2,023.54","2,066.64","2,011.60","87.79M","0.86%"
"Apr 17, 1988","2,015.09","2,001.82","2,047.08","1,968.00","100.09M","0.06%"
"Apr 10, 1988","2,013.93","2,097.31","2,121.35","1,969.99","120.81M","-3.65%"
"Apr 03, 1988","2,090.19","1,989.89","2,103.78","1,969.50","104.90M","5.14%"
"Mar 27, 1988","1,988.06","1,962.37","2,018.57","1,951.26","77.93M","0.46%"
"Mar 20, 1988","1,978.95","2,071.62","2,085.05","1,973.81","91.27M","-5.19%"
"Mar 13, 1988","2,087.37","2,033.98","2,110.91","2,023.04","96.88M","2.57%"
"Mar 06, 1988","2,034.98","2,052.55","2,094.16","1,996.52","87.05M","-1.11%"
"Feb 28, 1988","2,057.86","2,029.67","2,094.50","2,017.24","98.65M","1.71%"
"Feb 21, 1988","2,023.21","2,010.94","2,078.08","1,998.67","113.68M","0.43%"
"Feb 14, 1988","2,014.59","1,981.93","2,026.19","1,969.83","83.16M","1.58%"
"Feb 07, 1988","1,983.26","1,894.73","1,995.69","1,878.15","93.03M","3.81%"
"Jan 31, 1988","1,910.48","1,972.81","1,985.41","1,902.85","154.39M","-2.44%"
"Jan 24, 1988","1,958.22","1,904.84","1,967.67","1,889.42","104.59M","2.87%"
"Jan 17, 1988","1,903.51","1,961.70","1,977.45","1,845.99","87.79M","-2.69%"
"Jan 10, 1988","1,956.07","1,934.35","1,988.40","1,877.98","124.93M","2.34%"
"Jan 03, 1988","1,911.31","1,952.59","2,075.27","1,898.04","115.69M","-1.42%"
"Dec 27, 1987","1,938.83","1,955.57","1,966.18","1,912.63","54.29M","-3.04%"
"Dec 20, 1987","1,999.67","1,974.64","2,019.56","1,949.27","73.22M","1.23%"
"Dec 13, 1987","1,975.30","1,867.21","1,987.23","1,860.41","140.93M","5.80%"
"Dec 06, 1987","1,867.04","1,774.87","1,924.90","1,765.75","107.15M","5.68%"
"Nov 29, 1987","1,766.74","1,859.25","1,877.98","1,733.92","112.14M","-7.52%"
"Nov 22, 1987","1,910.48","1,904.18","1,985.25","1,889.26","62.59M","-0.16%"
"Nov 15, 1987","1,913.63","1,966.35","1,979.28","1,853.61","104.68M","-1.10%"
"Nov 08, 1987","1,935.01","1,926.06","1,983.92","1,845.99","109.02M","-1.23%"
"Nov 01, 1987","1,959.05","1,972.65","2,027.52","1,891.74","129.60M","-1.73%"
"Oct 25, 1987","1,993.53","1,864.22","2,049.07","1,767.74","177.71M","2.19%"
"Oct 18, 1987","1,950.76","2,046.67","2,164.16","1,616.21","329.86M","-13.17%"
"Oct 11, 1987","2,246.73","2,479.44","2,528.39","2,207.73","169.81M","-9.49%"
"Oct 04, 1987","2,482.21","2,646.54","2,658.78","2,472.26","111.91M","-6.01%"
"Sep 27, 1987","2,640.99","2,602.64","2,662.37","2,563.64","110.27M","2.76%"
"Sep 20, 1987","2,570.17","2,537.86","2,603.95","2,468.99","108.81M","1.80%"
"Sep 13, 1987","2,524.64","2,624.36","2,634.57","2,508.00","95.67M","-3.22%"
"Sep 06, 1987","2,608.74","2,551.18","2,625.95","2,493.78","100.55M","1.85%"
"Aug 30, 1987","2,561.38","2,633.93","2,695.47","2,556.28","109.18M","-2.95%"
"Aug 23, 1987","2,639.35","2,712.37","2,746.65","2,632.02","100.49M","-2.59%"
"Aug 16, 1987","2,709.50","2,688.46","2,735.49","2,626.59","122.15M","0.90%"
"Aug 09, 1987","2,685.43","2,596.62","2,714.92","2,587.85","146.39M","3.60%"
"Aug 02, 1987","2,592.00","2,547.83","2,611.93","2,525.99","117.36M","0.77%"
"Jul 26, 1987","2,572.07","2,486.45","2,588.33","2,468.75","117.44M","3.49%"
"Jul 19, 1987","2,485.33","2,497.93","2,512.28","2,444.67","93.04M","-0.98%"
"Jul 12, 1987","2,510.04","2,456.31","2,533.64","2,427.14","133.06M","2.20%"
"Jul 05, 1987","2,455.99","2,448.34","2,478.48","2,412.95","110.83M","0.79%"
"Jun 28, 1987","2,436.70","2,437.66","2,460.30","2,391.26","74.61M","-0.01%"
"Jun 21, 1987","2,436.86","2,428.39","2,466.04","2,415.34","104.05M","0.66%"
"Jun 14, 1987","2,420.85","2,393.36","2,431.85","2,374.39","111.42M","1.81%"
"Jun 07, 1987","2,377.73","2,320.39","2,399.42","2,306.89","90.85M","2.22%"
"May 31, 1987","2,326.15","2,309.62","2,346.33","2,260.62","78.41M","1.51%"
"May 24, 1987","2,291.57","2,273.06","2,332.39","2,252.88","73.71M","2.16%"
"May 17, 1987","2,243.20","2,269.20","2,282.91","2,188.53","112.55M","-1.29%"
"May 10, 1987","2,272.52","2,336.75","2,380.77","2,266.60","124.33M","-2.14%"
"May 03, 1987","2,322.30","2,275.14","2,369.89","2,255.26","145.19M","1.84%"
"Apr 26, 1987","2,280.40","2,208.10","2,314.20","2,180.54","135.06M","2.01%"
"Apr 19, 1987","2,235.37","2,293.18","2,353.13","2,221.59","123.59M","-1.78%"
"Apr 12, 1987","2,275.99","2,332.39","2,355.68","2,213.64","133.39M","-2.68%"
"Apr 05, 1987","2,338.78","2,407.53","2,428.41","2,305.11","118.95M","-2.16%"
"Mar 29, 1987","2,390.34","2,243.04","2,402.41","2,230.26","118.33M","2.33%"
"Mar 22, 1987","2,335.80","2,337.50","2,399.57","2,322.44","108.40M","0.10%"
"Mar 15, 1987","2,333.52","2,251.42","2,342.05","2,224.86","105.66M","3.31%"
"Mar 08, 1987","2,258.66","2,270.39","2,302.17","2,238.61","86.34M","-0.95%"
"Mar 01, 1987","2,280.23","2,228.21","2,298.23","2,209.08","93.27M","2.53%"
"Feb 22, 1987","2,223.99","2,235.94","2,249.86","2,186.30","94.54M","-0.50%"
"Feb 15, 1987","2,235.24","2,192.77","2,266.45","2,184.90","106.48M","2.38%"
"Feb 08, 1987","2,183.35","2,183.21","2,203.18","2,134.42","99.23M","-0.16%"
"Feb 01, 1987","2,186.87","2,152.98","2,223.28","2,142.15","128.71M","1.34%"
"Jan 25, 1987","2,158.04","2,103.63","2,193.34","2,079.72","117.63M","2.69%"
"Jan 18, 1987","2,101.52","2,067.07","2,214.57","2,051.32","139.95M","1.20%"
"Jan 11, 1987","2,076.63","1,997.33","2,099.69","1,987.63","141.55M","3.53%"
"Jan 04, 1987","2,005.91","1,944.88","2,021.65","1,936.59","126.67M","4.08%"
"Dec 28, 1986","1,927.31","1,925.20","1,933.49","1,885.40","39.67M","-0.16%"
"Dec 21, 1986","1,930.40","1,921.96","1,939.12","1,902.28","74.46M","0.08%"
"Dec 14, 1986","1,928.85","1,901.01","1,942.91","1,887.09","122.81M","0.87%"
"Dec 07, 1986","1,912.26","1,925.48","1,947.41","1,904.39","81.91M","-0.66%"
"Nov 30, 1986","1,925.06","1,900.17","1,971.74","1,880.48","96.33M","0.57%"
"Nov 23, 1986","1,914.23","1,887.65","1,926.46","1,879.08","68.33M","1.09%"
"Nov 16, 1986","1,893.56","1,857.00","1,901.86","1,797.10","114.45M","1.07%"
"Nov 09, 1986","1,873.59","1,883.44","1,909.31","1,848.28","81.89M","-0.69%"
"Nov 02, 1986","1,886.53","1,880.62","1,911.14","1,868.95","100.95M","0.47%"
"Oct 26, 1986","1,877.71","1,834.08","1,894.69","1,817.49","101.38M","2.47%"
"Oct 19, 1986","1,832.36","1,821.29","1,851.66","1,792.04","77.43M","-0.25%"
"Oct 12, 1986","1,837.04","1,792.60","1,852.64","1,781.50","82.19M","2.45%"
"Oct 05, 1986","1,793.17","1,772.92","1,824.24","1,763.36","87.08M","1.07%"
"Sep 28, 1986","1,774.18","1,759.56","1,806.38","1,732.99","83.03M","0.25%"
"Sep 21, 1986","1,769.69","1,771.37","1,820.02","1,750.14","93.83M","0.40%"
"Sep 14, 1986","1,762.65","1,772.92","1,799.35","1,739.60","89.33M","0.22%"
"Sep 07, 1986","1,758.72","1,889.76","1,909.45","1,733.55","109.73M","-7.42%"
"Aug 31, 1986","1,899.75","1,903.26","1,933.35","1,852.78","77.05M","0.07%"
"Aug 24, 1986","1,898.34","1,887.65","1,918.59","1,860.52","65.27M","0.56%"
"Aug 17, 1986","1,887.80","1,857.99","1,899.47","1,842.66","67.21M","1.74%"
"Aug 10, 1986","1,855.60","1,786.70","1,863.61","1,779.25","76.72M","4.09%"
"Aug 03, 1986","1,782.62","1,753.09","1,802.02","1,730.60","77.30M","1.08%"
"Jul 27, 1986","1,763.64","1,806.95","1,815.24","1,741.56","78.53M","-2.56%"
"Jul 20, 1986","1,810.04","1,774.18","1,821.57","1,763.92","64.12M","1.80%"
"Jul 13, 1986","1,777.98","1,809.34","1,816.65","1,754.64","90.87M","-2.39%"
"Jul 06, 1986","1,821.43","1,893.98","1,895.53","1,794.99","81.23M","-4.18%"
"Jun 29, 1986","1,900.87","1,884.98","1,922.67","1,876.12","50.48M","0.83%"
"Jun 22, 1986","1,885.26","1,873.49","1,903.36","1,853.39","65.14M","0.30%"
"Jun 15, 1986","1,879.54","1,880.52","1,890.61","1,843.75","67.76M","0.29%"
"Jun 08, 1986","1,874.19","1,878.77","1,883.21","1,816.07","60.13M","-0.62%"
"Jun 01, 1986","1,885.90","1,874.19","1,894.38","1,845.53","59.38M","0.49%"
"May 25, 1986","1,876.71","1,833.16","1,898.22","1,823.48","61.71M","2.93%"
"May 18, 1986","1,823.29","1,763.14","1,842.14","1,746.53","60.85M","3.61%"
